"ESTADO","INGRESOS","CASA","PRECIO_DISPOSITIVO","MESES","DURACION","SOBRECARGO","SALDO_RESTANTE","SATISFACCION"
"VINCULADO",1582626,9.3e+08,2013302,40,17.1,0,19.1,2.87503541507221
"VINCULADO",2349204,8.5e+07,790463,41,16.7,0,19.7,3.05974419385531
"VINCULADO",7757801,3.5e+08,3651794,14,16,48.9697862422395,69.3,2.07337920073184
"VINCULADO",3252709,6.93e+08,443886,39,1.9,5.89763748336216,23.9,2.25976030881619
"RETIRADO",7118263,1.524e+09,1223095,27,19,188.930435524801,63.9,8.55522439816964
"VINCULADO",6722051,5.19e+08,2421251,26,1.4,66.8354329495564,77.7,2.91658557215944
"RETIRADO",7353196,6.25e+08,1757936,31,16.2,163.765323982811,79.6,8.36093449154723
"VINCULADO",714144,1.099e+09,1397426,27,15.8,14.195825738201,24,2.38594402164846
"RETIRADO",150000,6.62e+08,2058229,12,15.5,182.243119585286,20.6,8.42095664304606
"VINCULADO",8080543,4.05e+08,404030,5,1.6,85.5879818617411,93.9,2.69365074703616
"RETIRADO",7887177,1.263e+09,1674439,6,1.6,241.071132978244,56.4,8.37766027472727
"RETIRADO",6571551,4.16e+08,461898,18,15.4,155.189037028266,56.1,8.46194720673454
"VINCULADO",3872716,8.45e+08,871619,0,1.9,2.50874787088256,16.5,2.54661520387798
"RETIRADO",8213497,1.981e+09,2037829,48,15,266.986658653087,66,7.36045777775016
"VINCULADO",1677464,2.69e+08,1356427,4,16.8,0,7.8,2.73844477986069
"VINCULADO",7128303,4.28e+08,550506,37,1.4,9.42300177675715,72.4,3.00105162035448
"RETIRADO",4171043,3.07e+08,380236,34,3.9,0,17.2,3.01751837186406
"VINCULADO",470236,1.081e+09,1588902,8,15.8,39.9597441171654,21.8,2.57986380613396
"RETIRADO",1067525,4.56e+08,3452061,19,15,120.651832885446,14,7.77372052308466
"VINCULADO",7174130,1.465e+09,1374785,31,1.9,19.8633535739491,53.1,2.37536615327985
"RETIRADO",2888557,3.74e+08,1764835,53,2,189.176692254127,19.2,8.53735135485156
"VINCULADO",7829741,9.09e+08,1904855,30,0.4,51.0113491508525,91.9,2.80638783104588
"VINCULADO",7080272,6.45e+08,921577,12,16.3,1.03039056068614,49.7,3.19657753985356
"RETIRADO",8104969,1.811e+09,698369,29,15.6,65.3132230135745,45.3,2.99637163673307
"VINCULADO",7448804,1.685e+09,2271042,21,1.9,9.13327032043087,66.8,3.31426482208885
"RETIRADO",682698,1.95e+08,1467222,33,15.6,186.700226739288,4.1,8.43977355648141
"RETIRADO",6652196,6.33e+08,458822,23,15.2,214.953202000181,42.8,8.47920849823015
"RETIRADO",7987041,1.741e+09,2891412,7,1.9,164.719330680045,70.8,7.66669604783843
"VINCULADO",3515224,9.16e+08,798694,0,2.7,25.4337719870711,20.3,2.43603410993875
"VINCULADO",150000,8.4e+07,381068,30,16.3,30.5626242187235,19.1,2.78580596846788
"RETIRADO",1943654,8.63e+08,1637188,27,15.5,187.505513810519,23.5,8.40291727976154
"VINCULADO",8445512,1.89e+09,343150,23,16.4,0,94.3,2.60666622255387
"RETIRADO",7700515,7.37e+08,776598,27,17.3,196.618706094155,77.2,8.34558505907363
"VINCULADO",6969783,5.95e+08,1413063,16,17.3,8.52901681833682,73.3,2.47544658366832
"VINCULADO",6508993,7.26e+08,1544961,48,15.7,0,58.4,2.6837761887823
"VINCULADO",7619983,9.57e+08,1952309,24,1.9,9.17429042295856,77.8,2.16561807117017
"RETIRADO",7176879,6.3e+08,904710,30,17.1,186.512791592838,74.1,7.22480330686499
"VINCULADO",2623464,1.068e+09,2415969,52,1.9,11.1975968855866,7.3,1.72652180389535
"VINCULADO",7757553,2.92e+08,347214,36,3.5,221.576644097932,86,8.39185660629396
"RETIRADO",4958244,1.07e+09,1078486,0,0.4,219.065325021392,8.6,7.84453589401015
"VINCULADO",3981146,3.09e+08,744194,17,1.1,0,7.1,2.69548151001358
"VINCULADO",1350692,3.09e+08,1224924,31,16,0,0,2.54741802995118
"VINCULADO",3001374,6.92e+08,1436151,31,1.9,0,23.1,3.13204876124925
"VINCULADO",1054089,8.4e+07,920292,17,15.8,0,26.1,2.8703022070584
"VINCULADO",6261871,7.77e+08,3109331,20,15.9,0,41,2.9658774857576
"VINCULADO",1691998,9.01e+08,1551112,17,15.2,2.63416654835593,23.9,3.72196606749399
"RETIRADO",3770981,1.31e+08,1630247,25,3,144.816367408029,18.5,8.11088084663226
"RETIRADO",3401874,7.45e+08,385248,4,2.6,193.340002992854,8.9,8.34845396470029
"RETIRADO",3175933,3.8e+08,598471,12,1.7,183.765306462067,0,8.32798523873337
"RETIRADO",4237304,6.95e+08,1722629,10,3,225.937221630301,17.4,8.02816217833733
"RETIRADO",6468711,7.62e+08,2047208,15,1.1,220.158619706808,52,8.37357375461057
"RETIRADO",1209544,3.59e+08,1683459,11,15.2,230.647070640699,28.7,7.84155246716687
"RETIRADO",7767036,3.74e+08,1284621,12,14.7,107.320382294375,62.8,9.04710365582071
"RETIRADO",2647155,4.58e+08,402945,31,0.4,225.098894275634,16.7,8.51000952742317
"RETIRADO",7781088,1.815e+09,1630062,25,15.3,148.248428618445,89.3,8.03899784481721
"VINCULADO",7051585,1.59e+09,1626207,38,17.3,18.7184528518545,74.3,2.61974505578344
"VINCULADO",3093650,6.73e+08,355912,12,2.3,11.4794068258659,10.6,2.50371825357924
"RETIRADO",7575086,4.5e+08,1810996,0,15.8,218.431239101869,73.2,8.25204118601054
"RETIRADO",7187667,8.7e+07,3264702,22,17.6,243.984572907093,55.3,8.37422350028454
"VINCULADO",4174790,8.42e+08,1211967,14,2.4,11.4448440848618,11.8,3.17037144178616
"VINCULADO",7286001,8.5e+07,355784,4,0.2,0,53.5,3.56967253212815
"VINCULADO",814413,6.16e+08,2907902,17,16.4,29.4585992021556,11.3,2.58254734262987
"VINCULADO",711117,2.23e+08,371228,31,16.3,48.5729894448574,2.3,2.15936102959528
"VINCULADO",2705214,6.54e+08,1192284,8,2.6,46.9417663937281,13.9,2.88713291582661
"VINCULADO",1311865,7.18e+08,438169,8,14.5,226.934594439225,13.7,7.93963175958749
"VINCULADO",975728,1.1e+08,459576,27,15.6,0,34.9,2.49474761186094
"RETIRADO",3101167,6.85e+08,1312166,35,2.3,314.831989937186,11.2,7.95585321140504
"RETIRADO",7623535,4.23e+08,790759,3,3.2,11.0437159274194,65.8,3.19979014016417
"VINCULADO",6683567,8.3e+08,1213127,2,14.2,0,84.9,2.36953564451291
"VINCULADO",6909787,1.41e+09,2818974,15,17.2,39.3008184215772,49.1,2.81417428186036
"RETIRADO",8048618,1.403e+09,530148,25,1.7,214.391588802993,93.1,8.2944553155888
"VINCULADO",8038539,3.5e+08,460799,4,0.9,0,64.4,2.45524692615624
"VINCULADO",7717734,6.9e+08,1494147,42,1.3,47.6226518844485,52.6,2.698043026819
"VINCULADO",7485945,1.626e+09,396131,17,3.3,0,77.6,2.62946528412324
"VINCULADO",7057111,5.03e+08,1479981,41,15.4,19.5834384388856,79.2,3.66070943254929
"VINCULADO",6541494,6.75e+08,2163301,29,15.1,34.1846378754102,53.6,2.30927711093023
"VINCULADO",8338030,6.55e+08,1965978,45,14.5,0,52.4,2.71819575775787
"RETIRADO",1995949,4.66e+08,2542678,16,15.3,283.614653226045,2.8,8.75485019307096
"VINCULADO",1480750,3.08e+08,793462,8,16.1,0,15.7,1.61247536527931
"RETIRADO",7015819,4.09e+08,1846242,31,17,3.93027490698786,59.4,2.90158803456115
"RETIRADO",4589771,7.42e+08,437741,0,1.7,176.042050768115,0,9.03696595039584
"VINCULADO",150000,4.87e+08,446171,34,15.1,43.0182302411911,14,3.23934259924559
"RETIRADO",3044359,1.7e+08,722727,29,0.8,63.5452015524882,26.7,8.26298077938861
"RETIRADO",2795156,1.31e+08,2111294,56,1,188.07184953298,33,8.22733013907176
"VINCULADO",1548960,5.87e+08,2703966,17,16.2,2.26004803476089,21.1,3.43148702674827
"VINCULADO",7831808,2.94e+08,2118399,39,17,0,59.7,2.80587227269222
"RETIRADO",1183470,4.22e+08,868081,39,16.4,170.491446208774,8.7,8.35476447384779
"RETIRADO",3811498,3.29e+08,2174318,28,0,111.552992221055,18.1,8.46712286471044
"RETIRADO",3064366,6.4e+08,1241155,17,1.3,227.005370965715,35,7.78576447251687
"VINCULADO",3665016,1.287e+09,1177148,22,2.8,187.569846895306,19.5,8.53509141910441
"VINCULADO",1780208,4.44e+08,1543776,19,17.2,0,12.3,3.05930018000219
"RETIRADO",1472282,5.12e+08,1276887,6,15.3,1.40478803231108,32.5,2.00077759500264
"VINCULADO",1512149,3.46e+08,577763,34,15.3,32.6724645962202,18.7,3.04422242133205
"RETIRADO",7266329,7.63e+08,2571530,65,1.9,316.199651048743,90.9,8.33046989724044
"RETIRADO",599765,1.21e+08,1955259,57,17.4,23.6027814458942,26.9,2.51290713215921
"RETIRADO",3692581,5.53e+08,862292,27,0.2,256.897269527004,6.3,7.67331750826186
"VINCULADO",7613274,6.29e+08,2250761,0,3.2,0,68.6,2.39493371505086
"VINCULADO",2572856,6e+08,503268,12,3.5,0,10.7,2.46774320811575
"RETIRADO",880247,1.85e+08,466887,26,14.7,7.60810942632582,28.1,3.5175452320464
"RETIRADO",7679635,1.573e+09,431088,31,1.2,120.623960291709,74.5,7.94260009387668
"VINCULADO",1091661,2.07e+08,2021851,14,16.1,0,12.9,3.16035113843307
"RETIRADO",3049487,6.27e+08,1286372,0,2.5,201.901319980665,22.8,8.28132660670081
"VINCULADO",1633131,2.12e+08,465284,24,15.2,29.1203832798291,17.8,2.13099020492511
"RETIRADO",3767935,4.61e+08,404768,38,2.5,222.673933398845,6.2,8.69960622250952
"VINCULADO",528791,6.52e+08,1296902,23,16.2,0,23.4,2.76790992389507
"RETIRADO",7624554,9.23e+08,429279,22,1.6,199.287792930251,115.6,8.81431470982244
"RETIRADO",271125,8.4e+07,1338142,51,15.2,239.304487654605,17.5,8.35736884499449
"VINCULADO",7438721,1.552e+09,781527,0,16.2,6.71977105528619,74.5,2.86717845808488
"VINCULADO",1227479,9.91e+08,956456,14,15.6,64.1782780769355,10.2,2.35715485579792
"VINCULADO",2437706,4.83e+08,753909,21,15.3,0,20.3,2.58873630596232
"VINCULADO",2933288,7.04e+08,384258,25,2.1,0,21,3.24129068207518
"VINCULADO",601755,9.45e+08,1102543,34,16.9,0,1.5,2.94315135813759
"VINCULADO",881644,8.4e+07,2115996,28,16.3,32.5548012383017,1.2,3.1591748255125
"VINCULADO",7657484,6.74e+08,2433128,36,16.6,0,43.5,2.94956658661704
"RETIRADO",8058869,3.47e+08,810611,5,16.6,290.722630498584,70.9,8.42085469009318
"VINCULADO",3756144,2.78e+08,468325,20,0.6,4.31410415800358,17.6,2.83343991985985
"VINCULADO",737787,7.94e+08,1260614,28,16.9,26.3026143526735,16.3,2.61024305401413
"VINCULADO",7414886,4.76e+08,926936,22,2.2,1.70269433963471,45.1,3.00237673270902
"VINCULADO",1350337,3e+08,1381895,4,14.9,0,12.2,3.32123461620747
"RETIRADO",7385499,7.52e+08,1925843,2,0.6,53.917322830098,63.4,2.90654743610366
"VINCULADO",6970834,2.79e+08,1363122,46,3,38.8183908730046,59.6,2.73055720533924
"RETIRADO",3628484,3.98e+08,1849955,2,1.6,177.046904929478,5.2,9.17205277321342
"VINCULADO",2791969,5.66e+08,958408,10,2.7,47.6010870370496,16.9,2.52241576843189
"VINCULADO",6645245,6.62e+08,3702610,26,16.8,4.91847352993337,77.9,3.80558903832271
"VINCULADO",7140974,1.721e+09,2372410,12,4,9.10238381788171,64.7,2.79525611350338
"VINCULADO",7766335,1.773e+09,1089276,13,16.6,30.5074475285391,45.4,2.44543507296767
"RETIRADO",1430158,3.94e+08,424134,48,17.2,148.274532509023,8.1,8.53592920405397
"VINCULADO",6640554,4.56e+08,2528772,17,16.6,13.2928677387238,86.7,2.7529371278503
"VINCULADO",1483371,9.52e+08,1484895,36,15.7,11.8491500203008,21.6,2.42820225863687
"VINCULADO",7319001,2.3e+08,1919936,24,16,34.2045324069215,70.1,8.31880482390536
"VINCULADO",7814700,8.4e+07,749549,17,2.4,59.19637239463,64.5,7.73613887899151
"VINCULADO",8581158,3.99e+08,1222982,19,1.4,16.5317787942859,54.8,3.10336238319766
"RETIRADO",3066239,6.32e+08,475174,19,3.2,178.612773646979,11.4,8.67677147273962
"VINCULADO",6686830,7.6e+08,767640,45,1.8,35.6697265801349,104.1,2.45893540136424
"RETIRADO",390234,3.86e+08,2626790,22,15,94.3009114390197,12,8.4657341428063
"VINCULADO",7478851,3.31e+08,1545940,4,15.6,22.1417026943121,71.7,2.30187377986659
"VINCULADO",7136911,4.3e+08,382255,27,16,0,85.6,3.10561244961734
"VINCULADO",3557812,7.85e+08,1597904,28,1.4,7.38358689674703,22.9,2.54656844926127
"VINCULADO",7026953,9.13e+08,2662718,30,1.5,0,60,2.19290049033532
"RETIRADO",3803718,5.16e+08,1846163,27,1.6,227.780663354144,0,8.66931359225885
"RETIRADO",7011842,1.676e+09,1896123,15,16,195.153824166928,78.9,8.35087699130288
"VINCULADO",7934577,1.678e+09,1440053,21,15.4,50.8268594974525,45,2.83669791552223
"RETIRADO",938776,2.09e+08,3060523,5,16.2,143.868141767316,22.9,8.34035237136793
"RETIRADO",7161097,6.59e+08,1131864,0,16.9,112.679067033626,105.4,8.08416032689234
"RETIRADO",7245146,1.533e+09,1988554,33,1.4,82.7198345020969,61,8.46929160326027
"RETIRADO",7719534,6.92e+08,2035890,36,2.9,265.348222413357,92.7,8.14948572265282
"VINCULADO",7030154,1.082e+09,2166271,6,1,12.9199987330939,83.1,2.64499143877747
"RETIRADO",301295,8.32e+08,2520910,19,14.2,208.37981097527,20.3,8.99416166226742
"VINCULADO",2648913,8.4e+07,1367893,13,2.6,22.8299826431803,16.5,2.65208400722198
"RETIRADO",8184390,5.91e+08,1164879,35,14.6,128.234930636288,52.8,8.15840463469211
"VINCULADO",6770436,3.7e+08,751851,23,16.2,136.425623231575,49.1,8.44631010845872
"RETIRADO",8233734,2.14e+08,488576,29,3.2,159.053502484165,82.6,7.96205491452145
"RETIRADO",1733276,7.72e+08,655564,35,17,214.830578624108,8.9,7.85880601329277
"RETIRADO",2935645,8.04e+08,1610145,23,1.4,101.910710150665,8.7,8.43767737098164
"RETIRADO",6906253,1.43e+09,547557,23,15.9,22.6225596973951,74.4,1.90164578166189
"VINCULADO",8470771,8.61e+08,937485,21,17.4,0,61.2,2.64945485280953
"RETIRADO",2988599,8.5e+07,514683,22,4.9,111.6925954914,13.7,7.85017260161864
"VINCULADO",6647165,1.581e+09,415727,42,0.7,19.0745122351193,69.7,2.37702059506981
"RETIRADO",1207957,2.62e+08,1713525,15,15.5,162.096385931305,15.6,8.17165633754527
"RETIRADO",3170553,6.91e+08,1413565,32,2.4,34.1524888320487,20.4,3.32988810262085
"RETIRADO",2477553,5.65e+08,414292,0,3.6,146.856581801871,11.6,7.37562319981503
"VINCULADO",7487706,1.774e+09,1465088,21,16.1,24.1775636171399,96.7,2.65872644225864
"RETIRADO",2779926,6.98e+08,430911,20,1.2,21.9527647852842,18.4,2.36431231424154
"VINCULADO",569960,4.23e+08,1210902,22,16.8,0,24.6,2.84425464271022
"RETIRADO",4033548,1.178e+09,2368975,22,2.3,125.029103748868,0,8.32244543475619
"RETIRADO",7867196,5.31e+08,343163,14,15.9,179.43166821968,78.6,8.41790617318987
"VINCULADO",1162230,8.58e+08,1842125,11,15.8,0,20.2,3.24164900458562
"RETIRADO",8249512,5.62e+08,2134328,36,17.1,134.79857714299,72.4,8.21510394405763
"RETIRADO",3545948,2.82e+08,2371478,2,2.5,228.347980321134,16.7,8.39344516209872
"VINCULADO",7050902,8.5e+07,495586,49,15.6,234.59315669575,27.8,8.44985198951335
"VINCULADO",8842567,3.15e+08,426262,5,15.7,48.4835528034461,82.1,2.61358213481095
"RETIRADO",4957545,4.53e+08,993882,3,2,351.726232420211,1.7,8.96962310420279
"RETIRADO",1827326,3.89e+08,1844899,7,16,285.682669088805,33.4,8.55897202331875
"VINCULADO",3830710,8.44e+08,965916,40,0.2,0,2,3.19776872202939
"RETIRADO",7810675,8.5e+07,2135150,14,3.1,0,86.2,2.85549683499123
"RETIRADO",150000,6.64e+08,2229654,0,17.2,186.091871791125,16.9,8.87773220600825
"RETIRADO",8239856,2.013e+09,2792152,0,1.5,159.082383621797,70,8.03402119889819
"VINCULADO",3878840,8.79e+08,1962834,1,1.5,46.3890331034346,27.7,3.22834631080391
"RETIRADO",2881146,5.85e+08,404411,40,3.2,0,8.7,3.08067217697288
"VINCULADO",1270768,4.29e+08,2332259,5,15.9,240.980090929735,8.4,8.39759977593638
"VINCULADO",5192866,1.96e+08,1154848,31,0.3,6.91232717404091,92.9,2.72795965130855
"VINCULADO",470382,4.4e+08,1852766,6,18.6,50.890749910726,26.9,2.72660590108138
"VINCULADO",4116242,8.67e+08,405928,10,4,28.9073760459765,24.9,3.31887563321194
"RETIRADO",7392375,1.015e+09,1491821,0,1.2,177.554559619426,91.1,8.56920950616609
"VINCULADO",7166714,1.646e+09,1665447,11,15.7,0,89.8,2.41383151514815
"VINCULADO",6861813,4.16e+08,2728322,28,16.1,11.3989503256994,70.7,2.7104591061821
"RETIRADO",5869213,3.74e+08,655387,6,14.6,31.3104499872945,49,2.82596650872266
"RETIRADO",3345886,1.068e+09,680824,36,2.7,227.844921902693,18.9,8.36167740801326
"RETIRADO",1889670,3.97e+08,2802968,16,15.5,132.345562355124,15.6,8.0495217798125
"VINCULADO",7309294,1.771e+09,3014210,0,0.8,55.2129480323745,88.1,2.35377564560585
"RETIRADO",3123194,4.42e+08,1914209,18,2.1,187.434132808063,6.6,8.51218213298388
"RETIRADO",1179174,8.04e+08,1618911,30,15.9,183.38859942789,7.9,8.35546561472133
"VINCULADO",3003930,5.38e+08,1025562,0,2.3,6.54051085656864,13.1,1.92537411137225
"RETIRADO",1112012,2.64e+08,1633334,41,15.7,153.226958522415,0.4,8.06610141195788
"VINCULADO",6720466,8.3e+07,931899,29,14.4,41.5036795519026,45.6,2.91078669979099
"RETIRADO",4324175,6.23e+08,1256042,19,0,130.535694831863,19.3,8.66211464320401
"VINCULADO",7024290,1.652e+09,2722330,19,2,211.344403792374,88.2,8.7039926259778
"VINCULADO",7113700,1.122e+09,2675214,26,16.3,14.9722725859822,84.5,2.24458356886792
"RETIRADO",8049853,4.57e+08,1303290,36,1.1,188.65235443725,77.7,8.03846000287295
"VINCULADO",3694772,2.74e+08,789897,40,1.7,34.6353363499435,5.9,3.89717083330959
"RETIRADO",1288992,3.04e+08,2481187,30,15.6,239.034274588533,3.6,8.2354482010019
"RETIRADO",3423202,7.55e+08,1591272,17,2.2,307.224579465987,24.1,8.1452808375103
"RETIRADO",7471798,4e+08,1324768,24,17.7,297.605677937511,39.2,8.12695046696959
"VINCULADO",8802476,2.031e+09,413854,27,3.1,11.9668094577004,44.3,3.14660181673605
"VINCULADO",620955,1.3e+08,1244872,50,17.2,47.962534920417,0,3.02598133271787
"VINCULADO",6237481,1.005e+09,399300,14,16.3,47.0472091519652,81.2,2.8912697018697
"VINCULADO",7511884,1.671e+09,2207614,25,0.8,7.2322591457091,86.8,2.90412315654667
"RETIRADO",1267492,2.74e+08,1383878,38,15.3,209.593791641787,13.2,8.21691053948973
"RETIRADO",6883820,6.77e+08,744048,21,0.2,184.199028857393,55.6,8.06838103717658
"VINCULADO",7312823,8.4e+07,2110150,24,4,54.0575249178507,77.3,2.68731977017909
"RETIRADO",2803058,1.114e+09,1576358,9,1.7,251.356949374572,11,8.60215584251066
"RETIRADO",7139976,1.61e+09,1143560,10,15.1,178.080204725486,99.9,8.28712988869847
"RETIRADO",7672273,3.16e+08,647790,11,17.3,24.9525829124295,65.5,3.01428034177419
"RETIRADO",3914581,6.75e+08,2226775,29,2.4,155.47531819228,16.6,8.30606924648791
"VINCULADO",6150323,4.35e+08,931660,31,16.7,53.2972015919255,71.9,2.27504187790785
"RETIRADO",665191,6.05e+08,766202,4,16.2,173.919768888797,27.7,7.83661695111116
"RETIRADO",1097206,1.21e+08,624115,24,16.1,142.689867797077,1.4,8.4022073879359
"RETIRADO",1816934,4.39e+08,942088,16,16,169.377161583092,6.1,7.99756147212818
"VINCULADO",973617,2.05e+08,2082493,45,17.4,29.9094157406181,34.8,2.90128902228671
"RETIRADO",6947670,6.73e+08,324637,11,14.6,244.545896476841,75.8,8.67391489609413
"RETIRADO",1503800,6.51e+08,1345704,46,16.8,147.663324037301,18.8,7.73581387776379
"VINCULADO",7962032,6.95e+08,2379433,40,1.2,37.4861531279068,65.6,4.10285973865107
"VINCULADO",7433927,1.608e+09,2694923,38,2.2,0,91.2,2.51936614330826
"RETIRADO",329468,5.82e+08,1745896,33,17.3,165.56126081755,14.8,8.95856641425206
"RETIRADO",7105078,5.33e+08,852111,25,2.2,190.013656964807,78.3,8.04637789946989
"RETIRADO",1005315,6.93e+08,1675391,17,15.9,207.912996317715,17.9,7.82898268165686
"VINCULADO",3762299,9e+08,378678,13,1.7,0,11,2.04027825982596
"RETIRADO",7200459,2.64e+08,1329219,18,2.7,257.75419510841,67.3,8.24197597315703
"VINCULADO",3485135,2.26e+08,1055859,12,1.2,3.58083884098732,17.6,2.8406725289653
"VINCULADO",3375271,3.72e+08,422842,31,1.6,52.1885531257512,19,3.30558214174495
"VINCULADO",7059352,1.456e+09,1159240,27,16.9,73.5747259164436,67.3,8.09115223118705
"RETIRADO",2970961,3.16e+08,2632185,41,3.2,246.47773645001,32,8.07634749908684
"VINCULADO",7519555,1.655e+09,2456912,17,14.1,19.8132637374359,66,2.37457608804368
"RETIRADO",6719900,3.74e+08,1386160,39,16,208.707288355302,81.5,8.24475020641095
"VINCULADO",1665656,6e+08,418256,33,15.2,233.815749576175,39.7,8.18534168406732
"VINCULADO",1210417,2.57e+08,1190038,4,14.8,0,1,2.32565057572163
"VINCULADO",7439320,1.203e+09,1919713,35,15.8,60.0373500983242,80.8,2.82533950549408
"RETIRADO",1530170,9.18e+08,1482086,47,15.9,222.35360563306,5.3,8.43262987140646
"VINCULADO",1440523,2.89e+08,2962811,22,16.5,47.2903008665508,7.9,2.71325465194603
"VINCULADO",3829663,7.8e+08,1468308,26,3,2.18254811710854,18,3.2414599425522
"VINCULADO",7203676,8.85e+08,353611,0,16.4,15.0075892745472,53.7,2.61491143836481
"VINCULADO",4566449,1.047e+09,889901,28,3.1,11.0036106556791,34.4,4.11550435441788
"RETIRADO",531954,8.3e+07,2323601,5,16.1,207.136169755858,18.8,8.25477444911504
"RETIRADO",8002354,9.04e+08,515978,19,1.6,100.322485345988,87.4,8.33812955712319
"VINCULADO",1451778,5.67e+08,2038947,12,17.1,47.2732008792178,22.5,3.3275250093886
"VINCULADO",2077453,9.71e+08,436563,21,17.1,51.1221830916079,14.9,3.14304243618901
"RETIRADO",8132518,5.4e+08,1162249,32,0.1,193.638987405698,72.1,7.96658616785487
"RETIRADO",7409357,1.539e+09,1438910,23,0.3,169.233791161257,84.3,8.57989767878779
"VINCULADO",1517626,3.69e+08,1281836,29,15.2,0,10,2.95185950623057
"VINCULADO",1592988,1.214e+09,2248196,1,16.7,37.3929918869788,20.9,2.76550729907323
"RETIRADO",6974028,4.67e+08,1099214,2,15.7,0,93.6,2.87799294695942
"RETIRADO",3946359,9.06e+08,350961,31,2.4,235.44596987921,19.7,8.11641927456816
"RETIRADO",3560661,7.91e+08,296104,51,1.5,228.072499066353,18,8.22554681935194
"RETIRADO",893780,4.02e+08,1911480,28,15.7,143.861232243497,7.1,8.23172823955245
"RETIRADO",6981781,6.03e+08,497561,47,2.8,154.043014145643,79,8.54359508199078
"RETIRADO",6888394,1.655e+09,891007,41,2.2,203.345211910267,63.1,7.96907815624141
"VINCULADO",7096143,2.39e+08,438034,13,16.5,31.0516029361101,77.4,2.82996713892139
"RETIRADO",7928034,1.909e+09,1038553,25,13.3,205.327193507399,89.9,7.99242892388733
"RETIRADO",150000,1.001e+09,2164059,12,14.6,151.894840739825,5.1,8.90870810601443
"VINCULADO",2371185,5.71e+08,1337185,19,0.5,68.7474572801543,7.7,4.13378576297903
"RETIRADO",7485488,3.33e+08,3178827,10,16.5,91.4388703093529,86.8,8.88144060790683
"RETIRADO",3097177,3.93e+08,1147689,0,2.7,241.837533404292,30.5,8.76843920820007
"VINCULADO",1713174,3.88e+08,788036,16,16.3,39.4609176771241,22.8,2.99067513433557
"RETIRADO",2966355,7.2e+08,374930,23,1.1,92.5864433240472,9.1,7.95578077134522
"VINCULADO",8455368,8e+08,785227,0,2.8,0,53.4,2.77619677235434
"RETIRADO",6783336,6.32e+08,401085,31,2,27.3187498371363,76.8,3.11350039282852
"RETIRADO",7543954,4.8e+08,2072618,11,3.1,232.257903328408,98.5,8.13507864390261
"RETIRADO",941092,2.32e+08,1496411,32,15.3,0,27.4,3.46101661226634
"RETIRADO",605857,1.088e+09,413220,2,15.2,289.97477428098,6.7,8.37383843459882
"RETIRADO",2777838,8.55e+08,1126323,45,2.5,195.239652832354,15,8.45119547038353
